timestamp,active_UEs,duration
2025-03-04 02:20:45,3,0 days 01:00:00
2025-03-04 03:20:45,2,0 days 00:30:00
2025-03-04 03:50:45,3,0 days 00:10:00
2025-03-04 04:00:45,4,0 days 01:00:00
2025-03-04 05:00:45,3,0 days 00:40:00
2025-03-04 05:40:45,1,0 days 00:20:00
2025-03-04 06:00:45,2,0 days 00:10:00
2025-03-04 06:10:45,4,0 days 01:30:00
2025-03-04 07:40:45,3,0 days 00:10:00
2025-03-04 07:50:45,2,0 days 00:10:00
2025-03-04 08:00:45,1,0 days 00:30:00
2025-03-04 08:30:45,3,0 days 00:10:00
2025-03-04 08:40:45,4,0 days 02:00:00
2025-03-04 10:40:45,3,0 days 01:40:00
2025-03-04 12:20:45,4,0 days 00:40:00
2025-03-04 13:00:45,3,0 days 00:10:00
2025-03-04 13:10:45,4,0 days 00:50:00
2025-03-04 14:00:45,3,0 days 00:10:00
2025-03-04 14:10:45,4,0 days 00:30:00
2025-03-04 14:40:45,3,0 days 00:30:00
2025-03-04 15:10:45,2,0 days 00:20:00
2025-03-04 15:30:45,3,0 days 01:10:00
2025-03-04 16:40:45,4,0 days 00:40:00
2025-03-04 17:20:45,3,0 days 00:20:00
2025-03-04 17:40:45,2,0 days 00:30:00
2025-03-04 18:10:45,3,0 days 00:10:00
2025-03-04 18:20:45,4,0 days 00:20:00
2025-03-04 18:40:45,3,0 days 00:30:00
2025-03-04 19:10:45,4,0 days 00:30:00
2025-03-04 19:40:45,3,0 days 00:10:00
2025-03-04 19:50:45,4,0 days 00:20:00
2025-03-04 20:10:45,2,0 days 01:30:00
2025-03-04 21:40:45,3,0 days 00:40:00
2025-03-04 22:20:45,4,0 days 00:20:00
2025-03-04 22:40:45,3,0 days 00:30:00
2025-03-04 23:10:45,4,0 days 00:10:00
2025-03-04 23:20:45,3,0 days 00:40:00
2025-03-05 00:00:45,4,0 days 00:20:00
2025-03-05 00:20:45,3,0 days 00:20:00
2025-03-05 00:40:45,2,0 days 00:10:00
2025-03-05 00:50:45,4,0 days 00:50:00
2025-03-05 01:40:45,3,0 days 00:10:00
2025-03-05 01:50:45,2,0 days 00:20:00
2025-03-05 02:10:45,1,0 days 00:20:00
2025-03-05 02:30:45,2,0 days 00:10:00
2025-03-05 02:40:45,3,0 days 00:10:00
2025-03-05 02:50:45,4,0 days 00:40:00
2025-03-05 03:30:45,2,0 days 00:30:00
2025-03-05 04:00:45,3,0 days 00:30:00
2025-03-05 04:30:45,4,0 days 00:10:00
2025-03-05 04:40:45,3,0 days 00:30:00
2025-03-05 05:10:45,4,0 days 01:00:00
2025-03-05 06:10:45,3,0 days 00:30:00
2025-03-05 06:40:45,2,0 days 01:00:00
2025-03-05 07:40:45,3,0 days 00:10:00
2025-03-05 07:50:45,4,0 days 00:50:00
2025-03-05 08:40:45,3,0 days 00:30:00
2025-03-05 09:10:45,2,0 days 00:10:00
2025-03-05 09:20:45,4,0 days 01:40:00
2025-03-05 11:00:45,3,0 days 00:10:00
2025-03-05 11:10:45,2,0 days 00:20:00
2025-03-05 11:30:45,1,0 days 00:20:00
2025-03-05 11:50:45,2,0 days 00:20:00
2025-03-05 12:10:45,3,0 days 02:40:00
2025-03-05 14:50:45,4,0 days 00:20:00
2025-03-05 15:10:45,2,0 days 00:50:00
2025-03-05 16:00:45,4,0 days 00:20:00
2025-03-05 16:20:45,3,0 days 00:30:00
2025-03-05 16:50:45,4,0 days 01:10:00
2025-03-05 18:00:45,3,0 days 00:30:00
2025-03-05 18:30:45,2,0 days 00:30:00
2025-03-05 19:00:45,4,0 days 00:10:00
2025-03-05 19:10:45,3,0 days 00:20:00
2025-03-05 19:30:45,4,0 days 00:10:00
2025-03-05 19:40:45,3,0 days 00:30:00
2025-03-05 20:10:45,4,0 days 00:30:00
2025-03-05 20:40:45,3,0 days 00:20:00
2025-03-05 21:00:45,2,0 days 00:40:00
2025-03-05 21:40:45,3,0 days 00:20:00
2025-03-05 22:00:45,4,0 days 00:20:00
2025-03-05 22:20:45,2,0 days 00:30:00
2025-03-05 22:50:45,4,0 days 00:10:00
2025-03-05 23:00:45,3,0 days 00:10:00
2025-03-05 23:10:45,2,0 days 00:40:00
2025-03-05 23:50:45,3,0 days 01:00:00
2025-03-06 00:50:45,4,0 days 01:10:00
2025-03-06 02:00:45,3,0 days 00:10:00
2025-03-06 02:10:45,2,0 days 00:10:00
2025-03-06 02:20:45,3,0 days 00:10:00
2025-03-06 02:30:45,2,0 days 00:10:00
2025-03-06 02:40:45,3,0 days 00:50:00
2025-03-06 03:30:45,4,0 days 00:30:00
2025-03-06 04:00:45,2,0 days 00:20:00
2025-03-06 04:20:45,3,0 days 00:30:00
2025-03-06 04:50:45,2,0 days 00:10:00
2025-03-06 05:00:45,3,0 days 00:40:00
2025-03-06 05:40:45,4,0 days 00:40:00
2025-03-06 06:20:45,3,0 days 00:30:00
2025-03-06 06:50:45,4,0 days 00:20:00
2025-03-06 07:10:45,3,0 days 00:10:00
2025-03-06 07:20:45,2,0 days 00:10:00
2025-03-06 07:30:45,3,0 days 00:20:00
2025-03-06 07:50:45,4,0 days 01:20:00
2025-03-06 09:10:45,3,0 days 00:30:00
2025-03-06 09:40:45,4,0 days 00:20:00
2025-03-06 10:00:45,3,0 days 00:30:00
2025-03-06 10:30:45,4,0 days 00:10:00
2025-03-06 10:40:45,3,0 days 00:30:00
2025-03-06 11:10:45,1,0 days 00:30:00
2025-03-06 11:40:45,3,0 days 00:10:00
2025-03-06 11:50:45,4,0 days 00:20:00
2025-03-06 12:10:45,3,0 days 01:00:00
2025-03-06 13:10:45,4,0 days 00:10:00
2025-03-06 13:20:45,3,0 days 01:00:00
2025-03-06 14:20:45,4,0 days 00:20:00
2025-03-06 14:40:45,3,0 days 00:20:00
2025-03-06 15:00:45,4,0 days 01:00:00
2025-03-06 16:00:45,3,0 days 00:20:00
2025-03-06 16:20:45,2,0 days 00:10:00
2025-03-06 16:30:45,3,0 days 00:10:00
2025-03-06 16:40:45,4,0 days 00:30:00
2025-03-06 17:10:45,3,0 days 00:50:00
2025-03-06 18:00:45,2,0 days 00:10:00
2025-03-06 18:10:45,3,0 days 01:00:00
2025-03-06 19:10:45,4,0 days 00:50:00
2025-03-06 20:00:45,3,0 days 00:30:00
2025-03-06 20:30:45,2,0 days 00:20:00
2025-03-06 20:50:45,3,0 days 00:10:00
2025-03-06 21:00:45,2,0 days 00:30:00
2025-03-06 21:30:45,3,0 days 00:30:00
2025-03-06 22:00:45,4,0 days 01:10:00
2025-03-06 23:10:45,3,0 days 00:10:00
2025-03-06 23:20:45,2,0 days 00:10:00
2025-03-06 23:30:45,1,0 days 00:10:00
2025-03-06 23:40:45,2,0 days 00:20:00
2025-03-07 00:00:45,3,0 days 01:00:00
2025-03-07 01:00:45,4,0 days 00:30:00
2025-03-07 01:30:45,3,0 days 00:10:00
2025-03-07 01:40:45,2,0 days 00:20:00
2025-03-07 02:00:45,3,0 days 00:10:00
2025-03-07 02:10:45,2,0 days 00:10:00
2025-03-07 02:20:45,3,0 days 00:10:00
2025-03-07 02:30:45,4,0 days 01:30:00
2025-03-07 04:00:45,3,0 days 00:20:00
2025-03-07 04:20:45,4,0 days 00:50:00
2025-03-07 05:10:45,2,0 days 00:30:00
2025-03-07 05:40:45,3,0 days 00:10:00
2025-03-07 05:50:45,2,0 days 00:20:00
2025-03-07 06:10:45,3,0 days 00:40:00
2025-03-07 06:50:45,4,0 days 01:00:00
2025-03-07 07:50:45,3,0 days 00:10:00
2025-03-07 08:00:45,2,0 days 00:10:00
2025-03-07 08:10:45,3,0 days 01:20:00
2025-03-07 09:30:45,4,0 days 00:10:00
2025-03-07 09:40:45,3,0 days 00:10:00
2025-03-07 09:50:45,4,0 days 00:10:00
2025-03-07 10:00:45,3,0 days 00:10:00
2025-03-07 10:10:45,4,0 days 00:10:00
2025-03-07 10:20:45,2,2 days 00:40:00
2025-03-09 11:00:45,3,0 days 00:10:00
2025-03-09 11:10:45,4,0 days 02:00:00
2025-03-09 13:10:45,3,0 days 01:30:00
2025-03-09 14:40:45,4,0 days 00:40:00
2025-03-09 15:20:45,3,0 days 00:30:00
2025-03-09 15:50:45,2,0 days 00:30:00
2025-03-09 16:20:45,3,0 days 01:20:00
2025-03-09 17:40:45,4,0 days 00:20:00
2025-03-09 18:00:45,3,0 days 00:30:00
2025-03-09 18:30:45,4,0 days 00:10:00
2025-03-09 18:40:45,3,0 days 00:20:00
2025-03-09 19:00:45,4,0 days 01:10:00
2025-03-09 20:10:45,3,0 days 00:10:00
2025-03-09 20:20:45,2,0 days 00:20:00
2025-03-09 20:40:45,3,0 days 00:20:00
2025-03-09 21:00:45,4,0 days 01:50:00
2025-03-09 22:50:45,3,0 days 00:10:00
2025-03-09 23:00:45,2,0 days 00:30:00
2025-03-09 23:30:45,4,0 days 01:00:00
2025-03-10 00:30:45,3,0 days 00:50:00
2025-03-10 01:20:45,4,0 days 00:20:00
2025-03-10 01:40:45,3,0 days 00:10:00
2025-03-10 01:50:45,2,0 days 00:40:00
2025-03-10 02:30:45,3,0 days 00:10:00
2025-03-10 02:40:45,4,0 days 00:30:00
2025-03-10 03:10:45,3,0 days 00:10:00
2025-03-10 03:20:45,4,0 days 00:50:00
2025-03-10 04:10:45,3,0 days 00:10:00
2025-03-10 04:20:45,2,0 days 00:40:00
2025-03-10 05:00:45,3,0 days 00:10:00
2025-03-10 05:10:45,4,0 days 00:10:00
2025-03-10 05:20:45,3,0 days 00:20:00
2025-03-10 05:40:45,2,0 days 00:10:00
2025-03-10 05:50:45,1,0 days 00:30:00
2025-03-10 06:20:45,4,0 days 01:10:00
2025-03-10 07:30:45,3,0 days 00:20:00
2025-03-10 07:50:45,2,0 days 00:40:00
2025-03-10 08:30:45,3,0 days 00:10:00
2025-03-10 08:40:45,4,0 days 00:20:00
2025-03-10 09:00:45,2,0 days 00:10:00
2025-03-10 09:10:45,1,0 days 00:20:00
2025-03-10 09:30:45,3,0 days 00:30:00
2025-03-10 10:00:45,4,0 days 00:50:00
2025-03-10 10:50:45,3,0 days 01:30:00
2025-03-10 12:20:45,4,0 days 00:10:00
2025-03-10 12:30:45,3,0 days 00:10:00
2025-03-10 12:40:45,2,0 days 00:40:00
2025-03-10 13:20:45,3,0 days 00:20:00
2025-03-10 13:40:45,4,0 days 00:30:00
2025-03-10 14:10:45,3,0 days 00:20:00
2025-03-10 14:30:45,2,0 days 00:20:00
2025-03-10 14:50:45,3,0 days 00:10:00
2025-03-10 15:00:45,4,0 days 00:50:00
2025-03-10 15:50:45,3,0 days 00:50:00
2025-03-10 16:40:45,4,0 days 00:30:00
2025-03-10 17:10:45,3,0 days 00:40:00
2025-03-10 17:50:45,4,0 days 00:40:00
2025-03-10 18:30:45,2,0 days 00:20:00
2025-03-10 18:50:45,3,0 days 00:20:00
2025-03-10 19:10:45,4,0 days 01:00:00
2025-03-10 20:10:45,3,0 days 00:10:00
2025-03-10 20:20:45,4,0 days 00:30:00
2025-03-10 20:50:45,3,0 days 01:00:00
2025-03-10 21:50:45,2,0 days 00:10:00
2025-03-10 22:00:45,3,0 days 00:20:00
2025-03-10 22:20:45,4,0 days 00:10:00
2025-03-10 22:30:45,3,0 days 00:20:00
2025-03-10 22:50:45,4,0 days 00:40:00
2025-03-10 23:30:45,3,0 days 00:40:00
2025-03-11 00:10:45,1,0 days 00:20:00
2025-03-11 00:30:45,2,0 days 00:10:00
2025-03-11 00:40:45,3,0 days 00:10:00
2025-03-11 00:50:45,4,0 days 00:30:00
2025-03-11 01:20:45,2,0 days 00:10:00
2025-03-11 01:30:45,3,0 days 00:30:00
2025-03-11 02:00:45,4,0 days 00:30:00
2025-03-11 02:30:45,3,0 days 00:10:00
2025-03-11 02:40:45,2,0 days 00:20:00
2025-03-11 03:00:45,1,0 days 00:10:00
2025-03-11 03:10:45,2,0 days 00:20:00
2025-03-11 03:30:45,3,0 days 00:10:00
2025-03-11 03:40:45,4,0 days 00:10:00
2025-03-11 03:50:45,3,0 days 01:10:00
2025-03-11 05:00:45,2,0 days 00:20:00
2025-03-11 05:20:45,3,0 days 00:20:00
2025-03-11 05:40:45,4,0 days 01:10:00
2025-03-11 06:50:45,3,0 days 00:10:00
2025-03-11 07:00:45,2,0 days 00:10:00
2025-03-11 07:10:45,3,0 days 00:10:00
2025-03-11 07:20:45,4,0 days 00:40:00
2025-03-11 08:00:45,3,0 days 00:10:00
2025-03-11 08:10:45,2,0 days 00:50:00
2025-03-11 09:00:45,4,0 days 00:30:00
2025-03-11 09:30:45,3,0 days 00:30:00
2025-03-11 10:00:45,2,0 days 00:20:00
2025-03-11 10:20:45,3,0 days 00:20:00
2025-03-11 10:40:45,2,0 days 00:30:00
2025-03-11 11:10:45,3,0 days 00:10:00
2025-03-11 11:20:45,4,0 days 00:40:00
2025-03-11 12:00:45,3,0 days 00:10:00
2025-03-11 12:10:45,2,0 days 00:30:00
2025-03-11 12:40:45,4,0 days 01:10:00
2025-03-11 13:50:45,2,0 days 00:20:00
2025-03-11 14:10:45,3,0 days 00:10:00
2025-03-11 14:20:45,4,0 days 00:30:00
2025-03-11 14:50:45,3,0 days 00:20:00
2025-03-11 15:10:45,2,0 days 00:20:00
2025-03-11 15:30:45,4,0 days 02:20:00
2025-03-11 17:50:45,3,0 days 00:20:00
2025-03-11 18:10:45,2,0 days 00:20:00
2025-03-11 18:30:45,3,0 days 00:10:00
2025-03-11 18:40:45,2,0 days 00:20:00
2025-03-11 19:00:45,3,0 days 00:20:00
2025-03-11 19:20:45,4,0 days 00:40:00
2025-03-11 20:00:45,3,0 days 00:10:00
2025-03-11 20:10:45,4,0 days 00:20:00
2025-03-11 20:30:45,3,0 days 01:10:00
2025-03-11 21:40:45,4,0 days 01:10:00
2025-03-11 22:50:45,3,0 days 01:40:00
2025-03-12 00:30:45,1,0 days 00:10:00
2025-03-12 00:40:45,2,0 days 00:50:00
2025-03-12 01:30:45,3,0 days 00:50:00
2025-03-12 02:20:45,4,0 days 00:10:00
2025-03-12 02:30:45,3,0 days 00:50:00
2025-03-12 03:20:45,4,0 days 00:50:00
2025-03-12 04:10:45,3,0 days 00:10:00
2025-03-12 04:20:45,4,0 days 01:00:00
2025-03-12 05:20:45,3,0 days 00:10:00
2025-03-12 05:30:45,2,0 days 00:10:00
2025-03-12 05:40:45,3,0 days 01:00:00
2025-03-12 06:40:45,4,0 days 00:10:00
2025-03-12 06:50:45,3,0 days 00:30:00
2025-03-12 07:20:45,4,0 days 00:40:00
2025-03-12 08:00:45,3,0 days 00:10:00
2025-03-12 08:10:45,2,0 days 00:10:00
2025-03-12 08:20:45,3,0 days 00:10:00
2025-03-12 08:30:45,2,0 days 00:10:00
2025-03-12 08:40:45,4,0 days 00:40:00
2025-03-12 09:20:45,3,0 days 02:00:00
2025-03-12 11:20:45,4,0 days 01:10:00
2025-03-12 12:30:45,3,0 days 00:20:00
2025-03-12 12:50:45,2,0 days 00:30:00
2025-03-12 13:20:45,3,0 days 00:10:00
2025-03-12 13:30:45,4,0 days 00:10:00
2025-03-12 13:40:45,3,0 days 00:10:00
2025-03-12 13:50:45,4,0 days 00:50:00
2025-03-12 14:40:45,3,0 days 00:20:00
2025-03-12 15:00:45,2,0 days 00:10:00
2025-03-12 15:10:45,3,0 days 00:50:00
2025-03-12 16:00:45,4,0 days 00:50:00
2025-03-12 16:50:45,3,0 days 00:10:00
2025-03-12 17:00:45,2,0 days 00:30:00
2025-03-12 17:30:45,3,0 days 00:30:00
2025-03-12 18:00:45,4,0 days 00:30:00
2025-03-12 18:30:45,3,0 days 00:10:00
2025-03-12 18:40:45,2,0 days 00:10:00
2025-03-12 18:50:45,3,0 days 00:30:00
2025-03-12 19:20:45,4,0 days 00:40:00
2025-03-12 20:00:45,2,0 days 00:10:00
2025-03-12 20:10:45,3,0 days 00:30:00
2025-03-12 20:40:45,4,0 days 00:30:00
2025-03-12 21:10:45,3,0 days 00:10:00
2025-03-12 21:20:45,4,0 days 00:30:00
2025-03-12 21:50:45,3,0 days 00:20:00
2025-03-12 22:10:45,2,0 days 00:10:00
2025-03-12 22:20:45,3,0 days 00:20:00
2025-03-12 22:40:45,2,0 days 00:10:00
2025-03-12 22:50:45,3,0 days 00:20:00
2025-03-12 23:10:45,4,0 days 00:50:00
2025-03-13 00:00:45,3,0 days 00:30:00
2025-03-13 00:30:45,4,0 days 00:20:00
2025-03-13 00:50:45,3,0 days 00:20:00
2025-03-13 01:10:45,2,0 days 00:10:00
2025-03-13 01:20:45,3,0 days 00:20:00
2025-03-13 01:40:45,2,0 days 00:30:00
2025-03-13 02:10:45,3,0 days 00:10:00
2025-03-13 02:20:45,4,0 days 00:20:00
2025-03-13 02:40:45,3,0 days 01:00:00
2025-03-13 03:40:45,4,0 days 00:20:00
2025-03-13 04:00:45,3,0 days 00:40:00
2025-03-13 04:40:45,2,0 days 00:20:00
2025-03-13 05:00:45,3,0 days 00:10:00
2025-03-13 05:10:45,4,0 days 00:30:00
2025-03-13 05:40:45,2,0 days 00:30:00
2025-03-13 06:10:45,3,0 days 00:10:00
2025-03-13 06:20:45,2,0 days 00:10:00
2025-03-13 06:30:45,3,0 days 00:10:00
2025-03-13 06:40:45,4,0 days 00:20:00
2025-03-13 07:00:45,3,0 days 00:40:00
2025-03-13 07:40:45,4,0 days 01:20:00
2025-03-13 09:00:45,3,0 days 00:10:00
2025-03-13 09:10:45,2,0 days 00:30:00
2025-03-13 09:40:45,3,0 days 00:10:00
2025-03-13 09:50:45,2,0 days 00:30:00
2025-03-13 10:20:45,4,0 days 01:00:00
2025-03-13 11:20:45,3,0 days 00:40:00
2025-03-13 12:00:45,4,0 days 00:10:00
2025-03-13 12:10:45,3,0 days 01:40:00
2025-03-13 13:50:45,2,0 days 00:30:00
2025-03-13 14:20:45,3,0 days 00:10:00
2025-03-13 14:30:45,4,0 days 00:30:00
2025-03-13 15:00:45,3,0 days 00:20:00
2025-03-13 15:20:45,4,0 days 00:10:00
2025-03-13 15:30:45,3,0 days 00:40:00
2025-03-13 16:10:45,4,0 days 00:50:00
2025-03-13 17:00:45,3,0 days 00:50:00
2025-03-13 17:50:45,2,0 days 00:30:00
2025-03-13 18:20:45,4,0 days 00:40:00
2025-03-13 19:00:45,3,0 days 00:30:00
2025-03-13 19:30:45,2,0 days 00:10:00
2025-03-13 19:40:45,3,0 days 00:30:00
2025-03-13 20:10:45,4,0 days 00:10:00
2025-03-13 20:20:45,3,0 days 00:20:00
2025-03-13 20:40:45,2,0 days 00:20:00
2025-03-13 21:00:45,3,0 days 00:20:00
2025-03-13 21:20:45,4,0 days 00:50:00
2025-03-13 22:10:45,3,0 days 00:30:00
2025-03-13 22:40:45,4,0 days 00:10:00
2025-03-13 22:50:45,3,0 days 01:00:00
2025-03-13 23:50:45,4,0 days 00:20:00
2025-03-14 00:10:45,3,0 days 00:30:00
2025-03-14 00:40:45,4,0 days 00:10:00
2025-03-14 00:50:45,3,0 days 00:30:00
2025-03-14 01:20:45,4,0 days 01:10:00
2025-03-14 02:30:45,3,0 days 00:10:00
2025-03-14 02:40:45,2,0 days 00:30:00
2025-03-14 03:10:45,3,0 days 00:40:00
2025-03-14 03:50:45,4,0 days 00:50:00
2025-03-14 04:40:45,3,0 days 01:50:00
2025-03-14 06:30:45,4,0 days 01:00:00
2025-03-14 07:30:45,3,0 days 00:10:00
2025-03-14 07:40:45,4,0 days 00:30:00
2025-03-14 08:10:45,3,0 days 00:10:00
2025-03-14 08:20:45,2,0 days 00:40:00
2025-03-14 09:00:45,3,0 days 00:30:00
2025-03-14 09:30:45,4,0 days 01:20:00
2025-03-14 10:50:45,2,0 days 00:40:00
2025-03-14 11:30:45,3,0 days 00:20:00
2025-03-14 11:50:45,4,0 days 00:10:00
2025-03-14 12:00:45,3,0 days 00:30:00
2025-03-14 12:30:45,4,0 days 01:00:00
2025-03-14 13:30:45,3,0 days 00:40:00
2025-03-14 14:10:45,2,0 days 00:40:00
2025-03-14 14:50:45,3,0 days 00:10:00
2025-03-14 15:00:45,4,0 days 00:30:00
2025-03-14 15:30:45,3,0 days 00:10:00
2025-03-14 15:40:45,2,0 days 00:10:00
2025-03-14 15:50:45,3,0 days 00:20:00
2025-03-14 16:10:45,4,0 days 00:40:00
2025-03-14 16:50:45,2,0 days 00:20:00
2025-03-14 17:10:45,3,0 days 00:20:00
2025-03-14 17:30:45,4,0 days 00:50:00
2025-03-14 18:20:45,2,0 days 00:50:00
2025-03-14 19:10:45,1,0 days 00:10:00
2025-03-14 19:20:45,2,0 days 00:20:00
2025-03-14 19:40:45,3,0 days 01:00:00
2025-03-14 20:40:45,4,0 days 00:10:00
2025-03-14 20:50:45,3,0 days 00:10:00
2025-03-14 21:00:45,2,0 days 00:20:00
2025-03-14 21:20:45,3,0 days 00:40:00
2025-03-14 22:00:45,4,0 days 00:50:00
2025-03-14 22:50:45,3,0 days 00:10:00
2025-03-14 23:00:45,2,0 days 00:10:00
2025-03-14 23:10:45,1,0 days 00:20:00
2025-03-14 23:30:45,2,0 days 00:30:00
2025-03-15 00:00:45,3,0 days 00:10:00
2025-03-15 00:10:45,4,0 days 01:10:00
2025-03-15 01:20:45,3,0 days 00:10:00
2025-03-15 01:30:45,2,0 days 00:10:00
2025-03-15 01:40:45,1,0 days 00:10:00
2025-03-15 01:50:45,2,0 days 00:10:00
2025-03-15 02:00:45,3,0 days 00:20:00
2025-03-15 02:20:45,4,0 days 00:40:00
2025-03-15 03:00:45,3,0 days 00:50:00
2025-03-15 03:50:45,4,0 days 00:20:00
2025-03-15 04:10:45,3,0 days 00:10:00
2025-03-15 04:20:45,2,0 days 00:40:00
2025-03-15 05:00:45,3,0 days 00:20:00
2025-03-15 05:20:45,4,0 days 01:00:00
2025-03-15 06:20:45,3,0 days 00:10:00
2025-03-15 06:30:45,4,0 days 00:10:00
2025-03-15 06:40:45,3,0 days 01:10:00
2025-03-15 07:50:45,4,0 days 00:20:00
2025-03-15 08:10:45,3,0 days 01:50:00
2025-03-15 10:00:45,4,0 days 00:10:00
2025-03-15 10:10:45,3,0 days 00:10:00
2025-03-15 10:20:45,2,0 days 00:20:00
2025-03-15 10:40:45,3,0 days 00:20:00
2025-03-15 11:00:45,4,0 days 01:20:00
2025-03-15 12:20:45,3,0 days 01:10:00
2025-03-15 13:30:45,4,0 days 00:40:00
2025-03-15 14:10:45,3,0 days 00:10:00
2025-03-15 14:20:45,4,0 days 01:40:00
2025-03-15 16:00:45,1,0 days 00:40:00
2025-03-15 16:40:45,2,0 days 00:10:00
2025-03-15 16:50:45,3,0 days 00:10:00
2025-03-15 17:00:45,4,0 days 00:20:00
2025-03-15 17:20:45,3,0 days 00:30:00
2025-03-15 17:50:45,4,0 days 00:20:00
2025-03-15 18:10:45,3,0 days 00:20:00
2025-03-15 18:30:45,2,0 days 00:20:00
2025-03-15 18:50:45,3,0 days 00:10:00
2025-03-15 19:00:45,4,0 days 00:20:00
2025-03-15 19:20:45,3,0 days 00:30:00
2025-03-15 19:50:45,4,0 days 00:40:00
2025-03-15 20:30:45,3,0 days 00:50:00
2025-03-15 21:20:45,4,0 days 00:10:00
2025-03-15 21:30:45,3,0 days 00:20:00
2025-03-15 21:50:45,4,0 days 00:20:00
2025-03-15 22:10:45,3,0 days 00:20:00
2025-03-15 22:30:45,2,0 days 00:30:00
2025-03-15 23:00:45,3,0 days 00:40:00
2025-03-15 23:40:45,4,0 days 01:20:00
2025-03-16 01:00:45,3,0 days 00:30:00
2025-03-16 01:30:45,2,0 days 00:10:00
2025-03-16 01:40:45,1,0 days 00:20:00
2025-03-16 02:00:45,4,0 days 01:00:00
2025-03-16 03:00:45,2,0 days 00:20:00
2025-03-16 03:20:45,3,0 days 00:10:00
2025-03-16 03:30:45,2,0 days 00:20:00
2025-03-16 03:50:45,4,0 days 00:10:00
2025-03-16 04:00:45,3,0 days 00:20:00
2025-03-16 04:20:45,2,0 days 00:20:00
2025-03-16 04:40:45,3,0 days 00:30:00
2025-03-16 05:10:45,4,0 days 00:10:00
2025-03-16 05:20:45,3,0 days 00:20:00
2025-03-16 05:40:45,4,0 days 00:20:00
2025-03-16 06:00:45,3,0 days 00:40:00
2025-03-16 06:40:45,4,0 days 01:10:00
2025-03-16 07:50:45,3,0 days 00:10:00
2025-03-16 08:00:45,2,0 days 00:20:00
2025-03-16 08:20:45,3,0 days 02:30:00
2025-03-16 10:50:45,4,0 days 00:40:00
2025-03-16 11:30:45,2,0 days 00:30:00
2025-03-16 12:00:45,3,0 days 00:30:00
2025-03-16 12:30:45,4,0 days 00:10:00
2025-03-16 12:40:45,3,0 days 00:50:00
2025-03-16 13:30:45,2,0 days 00:40:00
2025-03-16 14:10:45,3,0 days 00:10:00
2025-03-16 14:20:45,4,0 days 00:50:00
2025-03-16 15:10:45,3,0 days 00:20:00
2025-03-16 15:30:45,4,0 days 00:10:00
2025-03-16 15:40:45,3,0 days 00:10:00
2025-03-16 15:50:45,2,0 days 00:10:00
2025-03-16 16:00:45,3,0 days 00:10:00
2025-03-16 16:10:45,4,0 days 00:40:00
2025-03-16 16:50:45,3,0 days 01:10:00
2025-03-16 18:00:45,4,0 days 00:30:00
